userId,movieId,rating,timestamp
89,189,3.5,964982703
89,118,5.0,964982703
89,185,2.5,964982703
89,208,3.0,964982703
89,158,1.5,964982703
89,1,2.0,964982703
89,125,1.0,964982703
89,144,2.5,964982703
89,9,1.5,964982703
89,26,1.5,964982703
89,150,1.0,964982703
89,155,1.5,964982703
89,85,2.5,964982703
89,119,3.5,964982703
89,69,4.0,964982703
89,70,4.0,964982703
89,121,4.0,964982703
89,120,2.5,964982703
89,130,3.0,964982703
89,97,2.0,964982703
89,137,1.0,964982703
89,187,4.5,964982703
89,3,4.0,964982703
89,67,5.0,964982703
89,195,2.5,964982703
90,48,2.5,964982703
90,195,1.5,964982703
90,11,1.5,964982703
90,99,3.5,964982703
90,108,3.0,964982703
90,217,5.0,964982703
90,54,2.5,964982703
90,124,3.0,964982703
90,192,1.0,964982703
90,152,1.5,964982703
90,52,2.0,964982703
90,142,3.0,964982703
90,16,3.0,964982703
90,21,2.5,964982703
90,86,2.0,964982703
90,144,5.0,964982703
90,130,1.0,964982703
90,42,3.5,964982703
90,138,4.0,964982703
90,184,2.5,964982703
90,70,2.0,964982703
90,63,4.5,964982703
90,83,5.0,964982703
90,26,1.0,964982703
90,225,5.0,964982703
90,39,4.0,964982703
90,200,1.0,964982703
90,24,4.0,964982703
90,65,3.0,964982703
90,207,4.0,964982703
90,187,5.0,964982703
90,25,4.5,964982703
90,205,3.5,964982703
90,79,1.5,964982703
90,150,4.5,964982703
90,69,2.5,964982703
90,191,4.5,964982703
90,98,4.0,964982703
90,12,2.5,964982703
90,95,4.5,964982703
90,18,1.5,964982703
90,120,5.0,964982703
90,87,3.5,964982703
90,136,4.0,964982703
90,163,1.0,964982703
90,38,2.0,964982703
90,61,3.0,964982703
90,59,4.0,964982703
90,160,1.0,964982703
90,100,5.0,964982703
90,183,3.0,964982703
90,128,2.0,964982703
90,51,4.0,964982703
91,165,3.0,964982703
91,30,5.0,964982703
91,6,2.5,964982703
91,223,4.5,964982703
91,60,1.0,964982703
91,136,4.5,964982703
91,57,3.5,964982703
91,28,4.5,964982703
91,22,3.5,964982703
91,214,2.0,964982703
91,141,4.5,964982703
91,36,3.0,964982703
91,29,3.0,964982703
91,70,4.0,964982703
91,145,3.5,964982703
91,107,5.0,964982703
91,139,4.0,964982703
91,73,2.0,964982703
91,68,3.0,964982703
91,213,5.0,964982703
91,33,1.5,964982703
91,182,1.0,964982703
91,45,4.5,964982703
91,119,4.5,964982703
91,44,1.5,964982703
91,148,4.5,964982703
91,2,3.0,964982703
91,108,1.5,964982703
91,166,4.0,964982703
91,177,4.0,964982703
91,89,2.0,964982703
91,175,1.0,964982703
91,198,2.5,964982703
91,64,1.5,964982703
91,5,2.5,964982703
92,163,5.0,964982703
92,164,1.0,964982703
92,90,1.0,964982703
92,67,5.0,964982703
92,97,3.0,964982703
92,138,2.5,964982703
92,59,1.5,964982703
92,148,5.0,964982703
92,122,3.5,964982703
92,178,5.0,964982703
92,107,3.0,964982703
92,45,2.5,964982703
92,3,4.0,964982703
92,188,3.0,964982703
92,199,4.5,964982703
92,123,4.5,964982703
92,113,1.5,964982703
92,93,3.0,964982703
92,69,4.5,964982703
92,49,2.0,964982703
92,81,4.0,964982703
92,111,2.0,964982703
92,172,3.5,964982703
92,153,1.5,964982703
92,20,3.5,964982703
92,184,3.5,964982703
92,219,4.5,964982703
92,19,3.0,964982703
92,135,1.0,964982703
92,77,4.5,964982703
92,213,5.0,964982703
92,30,1.0,964982703
92,91,3.0,964982703
92,9,3.5,964982703
92,42,2.5,964982703
92,60,1.5,964982703
92,44,3.0,964982703
92,221,2.5,964982703
92,51,4.0,964982703
92,89,3.5,964982703
92,142,2.0,964982703
92,29,5.0,964982703
92,217,2.5,964982703
92,216,3.0,964982703
92,225,2.0,964982703
92,85,4.5,964982703
92,50,4.0,964982703
92,24,4.0,964982703
92,110,4.5,964982703
93,223,4.0,964982703
93,162,1.0,964982703
93,206,3.0,964982703
93,30,1.0,964982703
93,175,3.5,964982703
93,128,5.0,964982703
93,34,2.0,964982703
93,29,3.5,964982703
93,188,2.5,964982703
93,207,3.5,964982703
93,147,1.5,964982703
93,123,2.5,964982703
94,218,3.5,964982703
94,155,3.0,964982703
94,216,1.5,964982703
94,190,4.5,964982703
94,103,3.5,964982703
94,119,2.0,964982703
94,187,1.0,964982703
94,53,3.0,964982703
94,45,1.5,964982703
94,108,1.5,964982703
94,2,5.0,964982703
94,143,4.0,964982703
94,195,3.5,964982703
94,220,1.0,964982703
94,46,1.5,964982703
94,75,4.0,964982703
94,212,2.0,964982703
94,202,1.5,964982703
94,185,3.5,964982703
94,127,4.5,964982703
94,210,4.5,964982703
94,107,1.5,964982703
94,197,3.5,964982703
94,164,3.0,964982703
94,1,4.0,964982703
94,17,2.5,964982703
94,44,1.5,964982703
94,88,2.0,964982703
94,49,5.0,964982703
94,131,4.5,964982703
94,123,5.0,964982703
94,221,3.0,964982703
94,51,3.0,964982703
94,173,4.0,964982703
94,74,4.0,964982703
94,33,1.0,964982703
94,204,3.0,964982703
94,48,4.5,964982703
94,114,4.0,964982703
94,9,1.5,964982703
94,148,4.5,964982703
94,163,1.5,964982703
94,95,1.0,964982703
94,206,2.0,964982703
94,113,2.0,964982703
94,162,3.5,964982703
94,156,2.0,964982703
94,137,4.0,964982703
94,36,4.5,964982703
94,120,2.0,964982703
94,129,5.0,964982703
94,117,1.0,964982703
94,172,2.0,964982703
94,146,2.0,964982703
95,88,3.0,964982703
95,25,1.5,964982703
95,65,5.0,964982703
95,131,2.5,964982703
95,98,2.5,964982703
95,4,4.0,964982703
95,39,3.5,964982703
95,50,2.5,964982703
95,5,3.5,964982703
95,164,2.0,964982703
95,42,4.0,964982703
95,78,3.5,964982703
95,48,2.0,964982703
95,57,1.0,964982703
95,40,3.0,964982703
95,175,1.5,964982703
95,150,4.0,964982703
95,177,4.0,964982703
95,180,2.5,964982703
95,75,3.5,964982703
95,202,1.0,964982703
95,105,1.5,964982703
95,194,3.5,964982703
95,55,1.5,964982703
95,61,2.5,964982703
95,8,2.5,964982703
95,215,5.0,964982703
95,217,4.0,964982703
95,129,4.0,964982703
95,214,1.0,964982703
95,225,3.0,964982703
95,107,2.0,964982703
96,106,2.0,964982703
96,22,4.0,964982703
96,133,5.0,964982703
96,198,2.5,964982703
96,41,2.5,964982703
96,20,1.0,964982703
96,55,1.0,964982703
96,6,2.0,964982703
96,92,4.0,964982703
96,170,5.0,964982703
96,125,2.5,964982703
96,153,1.5,964982703
96,209,3.5,964982703
96,89,3.5,964982703
96,51,5.0,964982703
96,182,2.5,964982703
96,174,4.5,964982703
96,179,2.0,964982703
96,117,1.5,964982703
96,45,5.0,964982703
96,196,3.5,964982703
96,83,4.5,964982703
96,158,5.0,964982703
96,63,1.0,964982703
96,65,1.0,964982703
96,119,3.0,964982703
96,171,5.0,964982703
96,79,4.0,964982703
96,146,4.0,964982703
96,180,1.5,964982703
96,103,2.0,964982703
97,136,1.0,964982703
97,218,1.0,964982703
97,70,2.0,964982703
97,185,5.0,964982703
97,172,1.0,964982703
97,193,1.0,964982703
97,175,3.0,964982703
97,104,4.5,964982703
97,24,1.5,964982703
97,108,2.5,964982703
97,44,3.5,964982703
97,127,1.0,964982703
97,195,2.5,964982703
97,152,2.5,964982703
97,211,5.0,964982703
97,85,5.0,964982703
97,41,3.5,964982703
97,14,4.5,964982703
97,18,2.5,964982703
97,47,4.5,964982703
97,201,2.0,964982703
97,134,1.5,964982703
97,198,3.5,964982703
97,207,3.0,964982703
97,16,4.5,964982703
97,20,1.0,964982703
97,49,2.0,964982703
97,217,4.0,964982703
97,74,2.5,964982703
98,208,1.5,964982703
98,10,5.0,964982703
98,136,3.5,964982703
98,155,1.0,964982703
98,89,2.0,964982703
98,154,4.0,964982703
98,225,4.0,964982703
98,94,3.0,964982703
98,39,2.0,964982703
98,23,4.0,964982703
98,69,3.0,964982703
98,70,3.5,964982703
98,40,2.0,964982703
98,174,3.5,964982703
98,157,4.0,964982703
98,101,4.5,964982703
98,35,1.5,964982703
98,165,1.5,964982703
98,156,3.5,964982703
98,81,4.5,964982703
98,124,3.0,964982703
98,122,1.0,964982703
98,205,1.0,964982703
98,5,5.0,964982703
98,18,2.5,964982703
98,20,1.0,964982703
98,11,4.5,964982703
98,13,1.5,964982703
98,153,1.5,964982703
98,201,1.0,964982703
98,206,1.0,964982703
98,190,5.0,964982703
98,188,1.0,964982703
98,168,3.5,964982703
98,80,4.0,964982703
99,1,3.0,964982703
99,161,5.0,964982703
99,106,3.0,964982703
99,200,5.0,964982703
99,79,2.5,964982703
99,210,3.0,964982703
99,67,5.0,964982703
99,171,2.5,964982703
99,73,3.0,964982703
99,51,3.0,964982703
99,146,2.5,964982703
99,217,2.5,964982703
99,221,3.0,964982703
99,103,3.5,964982703
99,30,4.0,964982703
99,155,3.5,964982703
99,173,1.0,964982703
99,31,1.5,964982703
99,3,4.0,964982703
99,177,2.0,964982703
99,141,1.5,964982703
99,53,3.5,964982703
99,144,2.5,964982703
99,18,3.0,964982703
99,140,3.5,964982703
99,202,2.0,964982703
99,215,1.0,964982703
99,50,2.0,964982703
99,12,2.0,964982703
99,116,3.5,964982703
99,181,2.5,964982703
99,225,4.0,964982703
99,205,1.5,964982703
99,89,2.5,964982703
99,77,4.5,964982703
99,24,3.5,964982703
99,68,2.0,964982703
99,108,1.5,964982703
99,207,2.0,964982703
99,91,1.0,964982703
99,162,1.0,964982703
99,148,1.5,964982703
99,184,2.0,964982703
99,97,5.0,964982703
99,78,4.5,964982703
100,105,2.5,964982703
100,225,3.0,964982703
100,30,2.5,964982703
100,10,1.0,964982703
100,131,4.0,964982703
100,142,1.5,964982703
100,88,2.0,964982703
100,20,3.0,964982703
100,56,4.5,964982703
100,5,4.5,964982703
100,7,1.5,964982703
100,25,5.0,964982703
100,23,3.5,964982703
100,67,5.0,964982703
100,214,2.5,964982703
100,6,2.0,964982703
100,100,3.0,964982703
100,38,3.0,964982703
100,97,2.5,964982703
100,118,4.0,964982703
100,199,4.5,964982703
100,175,3.0,964982703
100,113,5.0,964982703
100,133,4.0,964982703
100,152,4.0,964982703
100,17,4.5,964982703
100,208,2.5,964982703
100,83,3.5,964982703
100,86,3.0,964982703
100,64,1.0,964982703
100,110,5.0,964982703
100,144,1.5,964982703
100,205,3.5,964982703
100,112,4.5,964982703
100,50,2.0,964982703
100,40,3.0,964982703
100,47,4.0,964982703
100,149,2.5,964982703
100,165,3.0,964982703
100,170,1.0,964982703
100,202,2.5,964982703
100,84,4.0,964982703
100,65,4.0,964982703
100,26,2.5,964982703
100,54,3.5,964982703
100,37,3.0,964982703
100,192,1.0,964982703
100,33,4.5,964982703
100,92,4.0,964982703
100,216,3.0,964982703
100,161,4.0,964982703
100,60,2.0,964982703
100,143,4.5,964982703
101,85,4.5,964982703
101,176,3.0,964982703
101,154,3.0,964982703
101,47,1.0,964982703
101,223,1.5,964982703
101,19,3.0,964982703
101,92,4.0,964982703
101,140,2.0,964982703
101,63,1.0,964982703
101,186,1.5,964982703
101,150,2.0,964982703
101,99,5.0,964982703
101,117,4.5,964982703
101,175,2.5,964982703
101,62,4.5,964982703
101,168,5.0,964982703
101,95,2.0,964982703
101,8,3.5,964982703
101,107,4.5,964982703
101,70,4.0,964982703
101,125,5.0,964982703
101,218,4.0,964982703
101,93,1.0,964982703
101,71,5.0,964982703
101,11,3.0,964982703
101,203,3.5,964982703
101,13,1.5,964982703
101,145,1.5,964982703
101,60,2.5,964982703
101,209,2.5,964982703
101,213,3.0,964982703
101,205,4.0,964982703
101,225,1.0,964982703
101,46,2.5,964982703
101,214,5.0,964982703
101,164,4.5,964982703
101,156,2.0,964982703
101,197,3.5,964982703
101,201,5.0,964982703
101,37,4.5,964982703
101,191,4.0,964982703
101,26,4.0,964982703
101,208,1.0,964982703
102,81,3.0,964982703
102,99,4.5,964982703
102,86,3.0,964982703
102,71,5.0,964982703
102,110,4.0,964982703
102,122,3.0,964982703
102,112,5.0,964982703
102,149,3.0,964982703
102,172,4.5,964982703
102,133,2.5,964982703
102,92,5.0,964982703
102,42,3.5,964982703
102,193,3.5,964982703
102,126,2.0,964982703
102,93,2.0,964982703
102,219,2.5,964982703
102,91,1.0,964982703
102,142,3.5,964982703
102,67,1.0,964982703
102,116,2.5,964982703
102,50,4.0,964982703
102,34,3.5,964982703
102,187,4.5,964982703
102,52,2.5,964982703
102,100,5.0,964982703
102,48,4.5,964982703
102,131,3.0,964982703
102,174,3.5,964982703
102,109,3.0,964982703
102,65,3.5,964982703
102,200,1.0,964982703
102,201,2.5,964982703
102,61,5.0,964982703
102,208,2.5,964982703
102,87,1.5,964982703
102,179,3.5,964982703
102,196,1.5,964982703
102,176,2.0,964982703
102,96,4.0,964982703
102,155,2.5,964982703
102,224,1.0,964982703
102,70,5.0,964982703
102,214,3.5,964982703
102,80,5.0,964982703
102,41,2.0,964982703
102,190,3.0,964982703
103,59,1.0,964982703
103,189,1.0,964982703
103,103,1.5,964982703
103,77,1.0,964982703
103,142,5.0,964982703
103,180,2.5,964982703
103,90,4.0,964982703
103,179,3.0,964982703
103,70,4.0,964982703
103,45,4.0,964982703
103,22,1.0,964982703
103,2,1.0,964982703
103,220,2.0,964982703
103,182,1.5,964982703
103,214,4.0,964982703
103,28,2.0,964982703
103,152,4.0,964982703
103,199,5.0,964982703
103,119,1.0,964982703
103,169,2.0,964982703
103,74,3.5,964982703
103,137,5.0,964982703
103,42,3.0,964982703
103,225,2.0,964982703
103,115,4.5,964982703
103,122,3.0,964982703
103,71,3.5,964982703
103,121,1.5,964982703
103,162,2.5,964982703
103,124,1.0,964982703
103,58,2.5,964982703
103,128,1.0,964982703
103,164,2.5,964982703
103,175,1.5,964982703
104,129,4.5,964982703
104,8,4.5,964982703
104,81,1.0,964982703
104,169,3.0,964982703
104,72,3.0,964982703
104,79,4.5,964982703
104,87,4.5,964982703
104,133,1.5,964982703
104,132,2.0,964982703
104,143,1.5,964982703
104,51,1.0,964982703
104,122,1.5,964982703
104,18,3.5,964982703
104,76,1.0,964982703
104,65,3.5,964982703
105,120,5.0,964982703
105,2,2.0,964982703
105,158,3.5,964982703
105,97,2.0,964982703
105,214,1.0,964982703
105,105,3.5,964982703
105,4,3.0,964982703
105,68,2.0,964982703
105,192,2.5,964982703
105,59,1.5,964982703
105,78,2.5,964982703
105,126,2.5,964982703
105,196,2.0,964982703
105,161,3.5,964982703
105,8,1.0,964982703
105,107,5.0,964982703
105,113,2.0,964982703
105,175,2.0,964982703
105,96,2.0,964982703
105,62,4.0,964982703
105,181,4.5,964982703
105,74,1.5,964982703
105,71,1.0,964982703
105,11,3.0,964982703
105,162,4.5,964982703
105,112,2.0,964982703
105,188,3.5,964982703
105,165,2.0,964982703
105,101,3.5,964982703
105,223,2.5,964982703
105,221,4.0,964982703
105,115,1.0,964982703
105,187,1.0,964982703
105,147,3.0,964982703
105,53,5.0,964982703
105,69,3.0,964982703
105,177,2.5,964982703
105,64,4.5,964982703
105,98,3.0,964982703
105,205,1.0,964982703
105,132,4.0,964982703
105,84,2.5,964982703
105,179,3.0,964982703
105,200,3.5,964982703
105,43,4.0,964982703
105,31,1.5,964982703
105,154,1.0,964982703
105,166,2.0,964982703
105,46,1.0,964982703
105,169,2.5,964982703
105,90,3.5,964982703
105,152,3.0,964982703
105,95,2.5,964982703
105,150,4.0,964982703
105,190,3.5,964982703
105,104,2.0,964982703
105,163,5.0,964982703
105,1,3.0,964982703
106,79,3.5,964982703
106,134,4.0,964982703
106,192,2.0,964982703
106,132,2.5,964982703
106,131,3.5,964982703
106,2,4.0,964982703
106,136,3.5,964982703
106,55,3.0,964982703
106,115,1.5,964982703
106,39,4.0,964982703
106,76,3.0,964982703
106,110,5.0,964982703
106,124,2.5,964982703
106,210,1.5,964982703
106,93,4.0,964982703
106,58,4.0,964982703
106,194,1.0,964982703
106,89,3.0,964982703
106,81,2.0,964982703
106,129,5.0,964982703
106,36,5.0,964982703
106,149,4.0,964982703
107,9,3.0,964982703
107,27,2.0,964982703
107,69,1.5,964982703
107,96,2.0,964982703
107,129,1.0,964982703
107,116,4.0,964982703
107,120,3.5,964982703
107,223,3.0,964982703
107,14,3.5,964982703
107,21,4.5,964982703
107,4,2.0,964982703
107,56,2.0,964982703
107,205,3.0,964982703
107,193,3.0,964982703
107,221,1.0,964982703
107,110,2.5,964982703
107,17,5.0,964982703
107,85,4.5,964982703
107,59,2.0,964982703
107,182,3.0,964982703
107,43,3.0,964982703
107,215,4.0,964982703
107,147,4.5,964982703
107,194,5.0,964982703
107,226,4.0,964982703
107,55,1.5,964982703
107,145,4.5,964982703
107,109,4.5,964982703
107,115,1.5,964982703
107,98,3.5,964982703
107,10,1.0,964982703
107,172,4.0,964982703
107,138,1.5,964982703
107,47,3.0,964982703
107,108,4.0,964982703
107,104,5.0,964982703
107,204,1.0,964982703
108,140,1.5,964982703
108,103,3.0,964982703
108,7,1.0,964982703
108,126,2.0,964982703
108,81,3.0,964982703
108,150,4.0,964982703
108,149,4.5,964982703
108,31,4.0,964982703
108,114,4.0,964982703
108,161,1.5,964982703
108,159,3.5,964982703
108,82,3.0,964982703
108,47,5.0,964982703
108,144,2.5,964982703
108,132,4.0,964982703
108,1,4.5,964982703
108,207,3.5,964982703
108,41,2.0,964982703
108,19,3.0,964982703
108,131,1.0,964982703
108,141,4.5,964982703
108,88,1.5,964982703
108,220,4.0,964982703
108,214,5.0,964982703
108,135,1.0,964982703
108,52,2.5,964982703
108,98,4.0,964982703
108,193,5.0,964982703
108,148,1.5,964982703
108,134,1.5,964982703
108,129,3.5,964982703
108,97,2.0,964982703
108,184,2.5,964982703
108,78,2.0,964982703
108,215,1.0,964982703
108,91,3.5,964982703
108,66,1.5,964982703
108,42,1.5,964982703
108,84,4.0,964982703
108,118,3.0,964982703
108,58,4.5,964982703
109,167,4.5,964982703
109,65,2.0,964982703
109,130,3.5,964982703
109,36,3.0,964982703
109,56,4.5,964982703
109,35,5.0,964982703
109,92,4.0,964982703
109,171,3.5,964982703
109,142,3.5,964982703
109,75,1.0,964982703
109,20,3.0,964982703
109,3,4.5,964982703
109,39,3.5,964982703
109,90,1.0,964982703
109,91,3.0,964982703
109,17,3.0,964982703
109,73,2.0,964982703
109,25,4.5,964982703
109,84,5.0,964982703
109,191,3.5,964982703
109,49,3.5,964982703
109,89,1.5,964982703
109,188,1.5,964982703
110,206,1.5,964982703
110,223,5.0,964982703
110,102,2.0,964982703
110,71,2.0,964982703
110,178,2.0,964982703
110,65,4.5,964982703
110,204,3.5,964982703
110,59,1.0,964982703
110,87,2.0,964982703
110,23,2.5,964982703
110,126,1.5,964982703
110,155,3.5,964982703
110,104,1.0,964982703
110,197,1.0,964982703
110,148,4.5,964982703
110,93,2.5,964982703
110,6,1.0,964982703
110,22,4.0,964982703
110,143,5.0,964982703
110,62,4.0,964982703
110,68,1.0,964982703
111,74,4.5,964982703
111,89,1.0,964982703
111,95,4.5,964982703
111,216,1.0,964982703
111,11,2.0,964982703
111,172,5.0,964982703
111,207,2.5,964982703
111,199,5.0,964982703
111,198,1.0,964982703
111,85,4.5,964982703
111,109,2.0,964982703
111,45,4.0,964982703
111,205,1.5,964982703
111,18,4.0,964982703
111,8,4.0,964982703
111,31,5.0,964982703
111,130,1.5,964982703
111,128,4.5,964982703
111,88,3.0,964982703
111,221,5.0,964982703
111,63,4.5,964982703
111,86,2.0,964982703
111,124,2.0,964982703
111,47,4.5,964982703
111,49,5.0,964982703
111,69,1.5,964982703
112,178,2.0,964982703
112,10,5.0,964982703
112,122,1.5,964982703
112,96,3.0,964982703
112,177,2.0,964982703
112,55,3.0,964982703
112,58,4.0,964982703
112,149,1.0,964982703
112,11,2.0,964982703
112,139,3.5,964982703
112,21,4.0,964982703
112,41,2.0,964982703
112,219,2.5,964982703
112,59,3.5,964982703
112,62,3.0,964982703
112,91,5.0,964982703
112,209,1.0,964982703
112,161,3.0,964982703
112,132,1.0,964982703
112,162,4.5,964982703
112,39,4.0,964982703
112,93,3.0,964982703
112,83,3.5,964982703
112,165,2.5,964982703
112,97,5.0,964982703
112,153,2.0,964982703
112,27,1.5,964982703
112,127,4.0,964982703
112,64,1.5,964982703
112,192,3.5,964982703
112,51,4.5,964982703
112,208,2.0,964982703
112,203,2.0,964982703
112,71,2.0,964982703
112,110,1.0,964982703
112,185,5.0,964982703
112,112,3.0,964982703
112,141,5.0,964982703
112,56,3.0,964982703
113,225,2.0,964982703
113,162,2.0,964982703
113,34,3.5,964982703
113,130,2.5,964982703
113,97,2.0,964982703
113,160,2.5,964982703
113,41,2.0,964982703
113,73,3.5,964982703
113,1,4.0,964982703
113,176,2.5,964982703
113,105,2.0,964982703
113,98,2.0,964982703
113,121,2.0,964982703
113,212,5.0,964982703
113,111,2.0,964982703
113,24,2.0,964982703
113,187,4.5,964982703
113,194,2.5,964982703
113,6,4.0,964982703
113,15,2.0,964982703
113,77,4.5,964982703
113,38,2.0,964982703
113,74,3.0,964982703
113,21,1.0,964982703
113,207,3.0,964982703
113,78,3.5,964982703
114,122,1.0,964982703
114,113,4.5,964982703
114,219,1.5,964982703
114,17,3.0,964982703
114,73,3.5,964982703
114,154,4.5,964982703
114,84,2.0,964982703
114,62,5.0,964982703
114,43,3.0,964982703
114,39,4.5,964982703
114,209,2.5,964982703
114,64,5.0,964982703
114,189,4.5,964982703
114,163,3.0,964982703
114,136,2.0,964982703
114,53,1.0,964982703
114,186,3.0,964982703
114,30,3.0,964982703
114,112,2.5,964982703
114,125,4.5,964982703
114,61,2.0,964982703
114,222,5.0,964982703
114,34,2.0,964982703
114,83,2.5,964982703
114,191,3.5,964982703
114,147,5.0,964982703
114,92,1.5,964982703
114,110,1.5,964982703
114,194,1.5,964982703
114,74,3.0,964982703
114,196,3.5,964982703
114,214,2.0,964982703
114,18,2.0,964982703
114,174,1.5,964982703
114,173,3.5,964982703
114,197,1.0,964982703
114,165,5.0,964982703
114,5,2.5,964982703
114,19,1.5,964982703
114,134,3.5,964982703
114,150,3.0,964982703
114,160,2.0,964982703
114,119,2.0,964982703
114,12,3.0,964982703
114,156,2.5,964982703
114,32,3.0,964982703
114,6,1.5,964982703
114,57,1.0,964982703
115,197,3.5,964982703
115,44,5.0,964982703
115,145,3.5,964982703
115,30,2.5,964982703
115,96,1.5,964982703
115,84,5.0,964982703
115,92,2.5,964982703
115,35,2.5,964982703
115,61,1.5,964982703
115,13,3.0,964982703
115,40,3.5,964982703
115,126,3.5,964982703
115,114,2.0,964982703
115,36,5.0,964982703
115,208,4.0,964982703
115,60,2.0,964982703
115,85,2.5,964982703
115,7,4.0,964982703
115,155,4.5,964982703
115,86,3.5,964982703
115,102,2.5,964982703
115,177,1.5,964982703
115,119,4.5,964982703
115,3,1.0,964982703
115,166,5.0,964982703
115,130,4.5,964982703
115,47,2.0,964982703
115,108,2.5,964982703
115,34,2.5,964982703
115,56,1.5,964982703
115,169,3.0,964982703
115,116,2.0,964982703
115,164,1.0,964982703
115,170,1.5,964982703
115,107,4.0,964982703
115,97,1.0,964982703
115,115,1.5,964982703
115,28,4.0,964982703
115,184,1.0,964982703
115,198,4.0,964982703
115,33,4.5,964982703
115,151,1.5,964982703
115,146,2.5,964982703
115,129,4.0,964982703
115,18,1.0,964982703
115,15,3.5,964982703
115,105,3.0,964982703
115,54,3.5,964982703
115,109,4.5,964982703
115,138,1.0,964982703
115,143,2.0,964982703
115,181,5.0,964982703
116,21,1.0,964982703
116,119,1.0,964982703
116,215,2.5,964982703
116,113,1.0,964982703
116,147,4.0,964982703
116,101,4.5,964982703
116,33,2.0,964982703
116,177,1.0,964982703
116,221,2.0,964982703
116,201,1.5,964982703
116,60,3.5,964982703
116,128,4.0,964982703
116,189,5.0,964982703
116,131,3.0,964982703
116,118,2.5,964982703
116,72,1.0,964982703
116,34,3.5,964982703
116,199,4.5,964982703
116,173,2.5,964982703
116,100,1.0,964982703
116,210,3.0,964982703
116,28,3.0,964982703
116,35,1.5,964982703
116,52,3.5,964982703
116,167,5.0,964982703
116,103,3.5,964982703
116,200,4.5,964982703
116,179,2.0,964982703
116,22,1.5,964982703
116,184,2.5,964982703
116,14,5.0,964982703
116,194,5.0,964982703
116,66,2.0,964982703
116,37,1.0,964982703
116,154,1.0,964982703
116,102,2.5,964982703
116,129,2.5,964982703
117,101,2.0,964982703
117,169,1.5,964982703
117,34,3.5,964982703
117,40,2.0,964982703
117,72,3.0,964982703
117,42,3.0,964982703
117,183,2.0,964982703
117,65,2.0,964982703
117,185,1.0,964982703
117,1,3.5,964982703
117,148,2.0,964982703
117,119,1.0,964982703
117,61,5.0,964982703
117,201,1.0,964982703
117,197,3.0,964982703
117,190,3.0,964982703
117,218,1.5,964982703
117,77,1.0,964982703
117,199,3.5,964982703
117,141,4.0,964982703
117,161,5.0,964982703
117,73,4.5,964982703
117,116,2.0,964982703
117,122,5.0,964982703
117,4,1.0,964982703
117,38,3.5,964982703
117,104,1.5,964982703
117,152,5.0,964982703
117,179,5.0,964982703
117,206,4.5,964982703
117,172,4.0,964982703
117,57,3.5,964982703
117,208,1.5,964982703
117,114,2.5,964982703
117,27,4.0,964982703
117,189,3.5,964982703
117,160,5.0,964982703
117,25,3.0,964982703
117,102,3.5,964982703
117,192,3.5,964982703
117,95,4.5,964982703
117,137,4.5,964982703
117,48,3.5,964982703
117,226,4.5,964982703
117,123,4.0,964982703
117,149,1.0,964982703
117,90,3.0,964982703
117,31,3.0,964982703
117,164,5.0,964982703
117,156,4.0,964982703
117,162,4.0,964982703
117,39,1.5,964982703
117,155,4.5,964982703
117,86,2.0,964982703
117,167,5.0,964982703
117,53,3.5,964982703
117,184,5.0,964982703
118,29,3.0,964982703
118,165,2.5,964982703
118,28,2.5,964982703
118,38,4.5,964982703
118,158,4.5,964982703
118,109,5.0,964982703
118,168,2.0,964982703
118,141,4.5,964982703
118,226,2.0,964982703
118,9,1.5,964982703
118,52,1.5,964982703
118,179,5.0,964982703
118,207,2.5,964982703
118,122,3.0,964982703
118,75,1.5,964982703
118,34,5.0,964982703
118,24,4.0,964982703
118,50,2.0,964982703
118,115,3.5,964982703
118,224,4.0,964982703
118,163,3.5,964982703
118,86,3.5,964982703
118,186,4.5,964982703
118,57,4.5,964982703
119,41,3.5,964982703
119,169,4.5,964982703
119,72,4.0,964982703
119,163,3.5,964982703
119,57,2.5,964982703
119,79,4.0,964982703
119,144,4.5,964982703
119,91,4.5,964982703
119,15,2.5,964982703
119,140,5.0,964982703
119,107,2.0,964982703
119,61,5.0,964982703
119,149,2.0,964982703
119,205,4.0,964982703
119,178,2.5,964982703
119,151,3.0,964982703
119,35,2.0,964982703
119,114,1.5,964982703
119,217,4.5,964982703
119,55,4.0,964982703
119,113,4.0,964982703
119,29,4.5,964982703
119,99,1.0,964982703
119,226,4.5,964982703
119,213,3.0,964982703
119,65,4.5,964982703
119,5,5.0,964982703
119,104,1.5,964982703
119,132,2.0,964982703
119,195,3.5,964982703
120,166,1.5,964982703
120,53,3.5,964982703
120,112,2.5,964982703
120,218,4.5,964982703
120,213,5.0,964982703
120,44,1.5,964982703
120,219,4.0,964982703
120,70,4.0,964982703
120,85,4.5,964982703
120,199,3.0,964982703
120,215,2.0,964982703
120,126,1.0,964982703
120,113,2.5,964982703
120,184,2.0,964982703
120,197,1.5,964982703
120,104,3.5,964982703
120,86,4.0,964982703
120,60,4.0,964982703
120,171,4.5,964982703
120,175,1.5,964982703
120,10,3.5,964982703
120,222,3.5,964982703
120,153,1.0,964982703
120,169,1.5,964982703
120,19,5.0,964982703
120,20,4.5,964982703
120,223,2.5,964982703
120,57,3.5,964982703
120,116,1.5,964982703
120,200,3.0,964982703
120,140,1.5,964982703
120,48,3.0,964982703
120,34,4.0,964982703
